datetime,tile_id,city,app,day,hour,traffic,time
2019-03-22 00:00:00,17106,Paris,YouTube,20190322,0,157818,0:00
2019-03-22 02:00:00,48433,Paris,YouTube,20190322,2,4362,2:00
2019-03-22 03:00:00,97699,Paris,YouTube,20190322,3,37499,3:00
2019-03-22 01:00:00,78438,Paris,YouTube,20190322,1,58169,1:00
2019-03-22 02:00:00,105602,Paris,YouTube,20190322,2,71126,2:00
2019-03-22 00:00:00,108870,Paris,YouTube,20190322,0,217011,0:00
2019-03-22 00:00:00,94995,Paris,YouTube,20190322,0,407563,0:00
2019-03-22 00:00:00,105729,Paris,YouTube,20190322,0,228446,0:00
2019-03-22 01:00:00,78737,Paris,YouTube,20190322,1,224309,1:00
2019-03-22 03:00:00,109745,Paris,YouTube,20190322,3,24070,3:00
2019-03-22 00:00:00,63437,Paris,YouTube,20190322,0,201413,0:00
2019-03-22 02:00:00,67365,Paris,YouTube,20190322,2,24384,2:00
2019-03-22 02:00:00,110317,Paris,YouTube,20190322,2,76185,2:00
2019-03-22 01:00:00,102700,Paris,YouTube,20190322,1,18917,1:00
2019-03-22 02:00:00,21048,Paris,YouTube,20190322,2,21939,2:00
2019-03-22 00:00:00,47645,Paris,YouTube,20190322,0,130942,0:00
2019-03-22 03:00:00,72681,Paris,YouTube,20190322,3,11393,3:00
2019-03-22 01:00:00,120297,Paris,YouTube,20190322,1,12944,1:00
2019-03-22 05:00:00,113274,Paris,YouTube,20190322,5,40797,5:00
2019-03-22 04:00:00,118278,Paris,YouTube,20190322,4,5067,4:00
2019-03-22 00:00:00,63558,Paris,YouTube,20190322,0,107251,0:00
2019-03-22 02:00:00,70324,Paris,YouTube,20190322,2,102501,2:00
2019-03-22 05:00:00,104103,Paris,YouTube,20190322,5,3898,5:00
2019-03-22 01:00:00,107089,Paris,YouTube,20190322,1,129056,1:00
2019-03-22 00:00:00,60453,Paris,YouTube,20190322,0,158822,0:00
2019-03-22 01:00:00,77658,Paris,YouTube,20190322,1,248534,1:00
2019-03-22 03:00:00,98382,Paris,YouTube,20190322,3,16535,3:00
2019-03-22 03:00:00,84778,Paris,YouTube,20190322,3,16602,3:00
2019-03-22 02:00:00,71535,Paris,YouTube,20190322,2,56790,2:00
2019-03-22 04:00:00,102920,Paris,YouTube,20190322,4,270038,4:00
2019-03-22 02:00:00,39714,Paris,YouTube,20190322,2,20008,2:00
2019-03-22 03:00:00,36288,Paris,YouTube,20190322,3,5938,3:00
2019-03-22 04:00:00,120510,Paris,YouTube,20190322,4,4214,4:00
2019-03-22 01:00:00,82031,Paris,YouTube,20190322,1,17422,1:00
2019-03-22 03:00:00,77186,Paris,YouTube,20190322,3,10603,3:00
2019-03-22 00:00:00,87906,Paris,YouTube,20190322,0,96239,0:00
2019-03-22 04:00:00,20728,Paris,YouTube,20190322,4,1318,4:00
2019-03-22 01:00:00,24028,Paris,YouTube,20190322,1,23505,1:00
2019-03-22 00:00:00,59452,Paris,YouTube,20190322,0,137526,0:00
2019-03-22 03:00:00,100118,Paris,YouTube,20190322,3,41123,3:00
2019-03-22 05:00:00,36880,Paris,YouTube,20190322,5,99761,5:00
2019-03-22 05:00:00,106782,Paris,YouTube,20190322,5,31814,5:00
2019-03-22 00:00:00,53156,Paris,YouTube,20190322,0,115999,0:00
2019-03-22 00:00:00,115520,Paris,YouTube,20190322,0,86914,0:00
2019-03-22 05:00:00,108249,Paris,YouTube,20190322,5,9739,5:00
2019-03-22 04:00:00,83160,Paris,YouTube,20190322,4,35014,4:00
2019-03-22 02:00:00,100795,Paris,YouTube,20190322,2,54177,2:00
2019-03-22 00:00:00,127628,Paris,YouTube,20190322,0,16634,0:00
2019-03-22 00:00:00,96652,Paris,YouTube,20190322,0,802563,0:00
2019-03-22 04:00:00,84483,Paris,YouTube,20190322,4,28115,4:00
2019-03-22 00:00:00,107049,Paris,YouTube,20190322,0,63490,0:00
2019-03-22 00:00:00,57198,Paris,YouTube,20190322,0,192153,0:00
2019-03-22 05:00:00,95032,Paris,YouTube,20190322,5,72294,5:00
2019-03-22 02:00:00,43095,Paris,YouTube,20190322,2,126535,2:00
2019-03-22 04:00:00,56827,Paris,YouTube,20190322,4,8498,4:00
2019-03-22 04:00:00,83270,Paris,YouTube,20190322,4,23840,4:00
2019-03-22 03:00:00,83806,Paris,YouTube,20190322,3,23090,3:00
2019-03-22 05:00:00,32030,Paris,YouTube,20190322,5,13866,5:00
2019-03-22 05:00:00,75785,Paris,YouTube,20190322,5,1232,5:00
2019-03-22 03:00:00,34220,Paris,YouTube,20190322,3,4954,3:00
2019-03-22 03:00:00,115725,Paris,YouTube,20190322,3,61281,3:00
2019-03-22 01:00:00,77640,Paris,YouTube,20190322,1,328463,1:00
2019-03-22 01:00:00,110200,Paris,YouTube,20190322,1,129105,1:00
2019-03-22 04:00:00,57720,Paris,YouTube,20190322,4,12216,4:00
2019-03-22 04:00:00,87843,Paris,YouTube,20190322,4,21100,4:00
2019-03-22 02:00:00,35584,Paris,YouTube,20190322,2,10816,2:00
2019-03-22 02:00:00,113083,Paris,YouTube,20190322,2,51008,2:00
2019-03-22 04:00:00,71187,Paris,YouTube,20190322,4,5893,4:00
2019-03-22 04:00:00,79073,Paris,YouTube,20190322,4,52436,4:00
2019-03-22 00:00:00,95678,Paris,YouTube,20190322,0,560511,0:00
2019-03-22 04:00:00,117798,Paris,YouTube,20190322,4,18863,4:00
2019-03-22 02:00:00,39965,Paris,YouTube,20190322,2,15841,2:00
2019-03-22 03:00:00,120241,Paris,YouTube,20190322,3,7759,3:00
2019-03-22 03:00:00,42860,Paris,YouTube,20190322,3,11756,3:00
2019-03-22 04:00:00,49322,Paris,YouTube,20190322,4,105946,4:00
2019-03-22 03:00:00,96444,Paris,YouTube,20190322,3,129392,3:00
2019-03-22 00:00:00,92427,Paris,YouTube,20190322,0,117337,0:00
2019-03-22 01:00:00,61358,Paris,YouTube,20190322,1,147850,1:00
2019-03-22 05:00:00,15371,Paris,YouTube,20190322,5,6613,5:00
2019-03-22 03:00:00,63833,Paris,YouTube,20190322,3,150480,3:00
2019-03-22 00:00:00,50733,Paris,YouTube,20190322,0,33632,0:00
2019-03-22 00:00:00,75233,Paris,YouTube,20190322,0,785054,0:00
2019-03-22 04:00:00,39634,Paris,YouTube,20190322,4,31195,4:00
2019-03-22 04:00:00,67015,Paris,YouTube,20190322,4,37271,4:00
2019-03-22 03:00:00,117790,Paris,YouTube,20190322,3,58269,3:00
2019-03-22 04:00:00,65108,Paris,YouTube,20190322,4,32853,4:00
2019-03-22 02:00:00,22314,Paris,YouTube,20190322,2,4964,2:00
2019-03-22 05:00:00,61217,Paris,YouTube,20190322,5,33489,5:00
2019-03-22 00:00:00,72915,Paris,YouTube,20190322,0,439094,0:00
2019-03-22 04:00:00,79700,Paris,YouTube,20190322,4,501157,4:00
2019-03-22 01:00:00,125762,Paris,YouTube,20190322,1,78627,1:00
2019-03-22 03:00:00,63918,Paris,YouTube,20190322,3,11695,3:00
2019-03-22 01:00:00,56383,Paris,YouTube,20190322,1,28310,1:00
2019-03-22 03:00:00,15393,Paris,YouTube,20190322,3,17826,3:00
2019-03-22 05:00:00,49978,Paris,YouTube,20190322,5,41311,5:00
2019-03-22 03:00:00,80668,Paris,YouTube,20190322,3,16858,3:00
2019-03-22 03:00:00,96155,Paris,YouTube,20190322,3,11015,3:00
2019-03-22 02:00:00,98151,Paris,YouTube,20190322,2,36992,2:00
2019-03-22 04:00:00,121246,Paris,YouTube,20190322,4,29235,4:00
2019-03-22 02:00:00,113368,Paris,YouTube,20190322,2,76622,2:00
2019-03-22 04:00:00,94498,Paris,YouTube,20190322,4,35883,4:00
2019-03-22 02:00:00,63549,Paris,YouTube,20190322,2,96077,2:00
2019-03-22 01:00:00,123231,Paris,YouTube,20190322,1,105157,1:00
2019-03-22 05:00:00,76543,Paris,YouTube,20190322,5,130236,5:00
2019-03-22 05:00:00,92900,Paris,YouTube,20190322,5,26298,5:00
2019-03-22 02:00:00,97873,Paris,YouTube,20190322,2,16253,2:00
2019-03-22 01:00:00,93358,Paris,YouTube,20190322,1,69316,1:00
2019-03-22 03:00:00,33151,Paris,YouTube,20190322,3,16662,3:00
2019-03-22 00:00:00,112371,Paris,YouTube,20190322,0,66282,0:00
2019-03-22 03:00:00,62242,Paris,YouTube,20190322,3,18302,3:00
2019-03-22 01:00:00,36887,Paris,YouTube,20190322,1,64769,1:00
2019-03-22 01:00:00,77285,Paris,YouTube,20190322,1,592066,1:00
2019-03-22 03:00:00,32043,Paris,YouTube,20190322,3,6975,3:00
2019-03-22 05:00:00,72937,Paris,YouTube,20190322,5,5313,5:00
2019-03-22 01:00:00,68025,Paris,YouTube,20190322,1,42119,1:00
2019-03-22 05:00:00,108053,Paris,YouTube,20190322,5,158753,5:00
2019-03-22 03:00:00,75352,Paris,YouTube,20190322,3,14355,3:00
2019-03-22 02:00:00,37126,Paris,YouTube,20190322,2,133503,2:00
2019-03-22 05:00:00,19871,Paris,YouTube,20190322,5,12518,5:00
2019-03-22 00:00:00,22277,Paris,YouTube,20190322,0,202633,0:00
2019-03-22 05:00:00,58716,Paris,YouTube,20190322,5,48674,5:00
2019-03-22 01:00:00,92514,Paris,YouTube,20190322,1,780871,1:00
2019-03-22 05:00:00,74657,Paris,YouTube,20190322,5,5803,5:00
2019-03-22 04:00:00,11581,Paris,YouTube,20190322,4,892,4:00
2019-03-22 01:00:00,83706,Paris,YouTube,20190322,1,159928,1:00
2019-03-22 03:00:00,66342,Paris,YouTube,20190322,3,16613,3:00
2019-03-22 00:00:00,50147,Paris,YouTube,20190322,0,56010,0:00
2019-03-22 04:00:00,23677,Paris,YouTube,20190322,4,162657,4:00
2019-03-22 05:00:00,46594,Paris,YouTube,20190322,5,15805,5:00
2019-03-22 04:00:00,93808,Paris,YouTube,20190322,4,74099,4:00
2019-03-22 02:00:00,55287,Paris,YouTube,20190322,2,21407,2:00
2019-03-22 02:00:00,125560,Paris,YouTube,20190322,2,28069,2:00
2019-03-22 02:00:00,32808,Paris,YouTube,20190322,2,12303,2:00
2019-03-22 02:00:00,53691,Paris,YouTube,20190322,2,17831,2:00
2019-03-22 02:00:00,122906,Paris,YouTube,20190322,2,16549,2:00
2019-03-22 03:00:00,96402,Paris,YouTube,20190322,3,2725,3:00
2019-03-22 03:00:00,57212,Paris,YouTube,20190322,3,85236,3:00
2019-03-22 03:00:00,85915,Paris,YouTube,20190322,3,79893,3:00
2019-03-22 03:00:00,114838,Paris,YouTube,20190322,3,13674,3:00
2019-03-22 01:00:00,43797,Paris,YouTube,20190322,1,32655,1:00
2019-03-22 00:00:00,99203,Paris,YouTube,20190322,0,237956,0:00
2019-03-22 05:00:00,79991,Paris,YouTube,20190322,5,28436,5:00
2019-03-22 03:00:00,85986,Paris,YouTube,20190322,3,172388,3:00
2019-03-22 00:00:00,116729,Paris,YouTube,20190322,0,70620,0:00
2019-03-22 01:00:00,51700,Paris,YouTube,20190322,1,57207,1:00
2019-03-22 05:00:00,33500,Paris,YouTube,20190322,5,11026,5:00
2019-03-22 04:00:00,92146,Paris,YouTube,20190322,4,47735,4:00
2019-03-22 01:00:00,48068,Paris,YouTube,20190322,1,23332,1:00
2019-03-22 04:00:00,119926,Paris,YouTube,20190322,4,13577,4:00
2019-03-22 04:00:00,43702,Paris,YouTube,20190322,4,10677,4:00
2019-03-22 04:00:00,64506,Paris,YouTube,20190322,4,41413,4:00
2019-03-22 03:00:00,73271,Paris,YouTube,20190322,3,5168,3:00
2019-03-22 04:00:00,40438,Paris,YouTube,20190322,4,4175,4:00
2019-03-22 02:00:00,43835,Paris,YouTube,20190322,2,41962,2:00
2019-03-22 02:00:00,97527,Paris,YouTube,20190322,2,15907,2:00
2019-03-22 01:00:00,97956,Paris,YouTube,20190322,1,17650,1:00
2019-03-22 03:00:00,109131,Paris,YouTube,20190322,3,10801,3:00
2019-03-22 04:00:00,96239,Paris,YouTube,20190322,4,35217,4:00
2019-03-22 00:00:00,38983,Paris,YouTube,20190322,0,245602,0:00
2019-03-22 03:00:00,44726,Paris,YouTube,20190322,3,11934,3:00
2019-03-22 03:00:00,115612,Paris,YouTube,20190322,3,2644,3:00
2019-03-22 03:00:00,20220,Paris,YouTube,20190322,3,15368,3:00
2019-03-22 04:00:00,117892,Paris,YouTube,20190322,4,51164,4:00
2019-03-22 03:00:00,38374,Paris,YouTube,20190322,3,9573,3:00
2019-03-22 05:00:00,72256,Paris,YouTube,20190322,5,17512,5:00
2019-03-22 01:00:00,119634,Paris,YouTube,20190322,1,227277,1:00
2019-03-22 04:00:00,64466,Paris,YouTube,20190322,4,23730,4:00
2019-03-22 05:00:00,136636,Paris,YouTube,20190322,5,8580,5:00
2019-03-22 05:00:00,91718,Paris,YouTube,20190322,5,14646,5:00
2019-03-22 01:00:00,45059,Paris,YouTube,20190322,1,13902,1:00
2019-03-22 03:00:00,24394,Paris,YouTube,20190322,3,58778,3:00
2019-03-22 04:00:00,99198,Paris,YouTube,20190322,4,204376,4:00
2019-03-22 04:00:00,88363,Paris,YouTube,20190322,4,292810,4:00
2019-03-22 01:00:00,94765,Paris,YouTube,20190322,1,31613,1:00
2019-03-22 02:00:00,84720,Paris,YouTube,20190322,2,36930,2:00
2019-03-22 02:00:00,107404,Paris,YouTube,20190322,2,17228,2:00
2019-03-22 00:00:00,79776,Paris,YouTube,20190322,0,1024994,0:00
2019-03-22 05:00:00,118191,Paris,YouTube,20190322,5,13990,5:00
2019-03-22 05:00:00,133871,Paris,YouTube,20190322,5,10555,5:00
2019-03-22 05:00:00,71057,Paris,YouTube,20190322,5,81726,5:00
2019-03-22 03:00:00,75821,Paris,YouTube,20190322,3,2522,3:00
2019-03-22 00:00:00,2237,Paris,YouTube,20190322,0,94418,0:00
2019-03-22 01:00:00,76727,Paris,YouTube,20190322,1,24705,1:00
2019-03-22 05:00:00,32056,Paris,YouTube,20190322,5,25527,5:00
2019-03-22 01:00:00,131784,Paris,YouTube,20190322,1,13363,1:00
2019-03-22 00:00:00,74546,Paris,YouTube,20190322,0,1390847,0:00
2019-03-22 04:00:00,92335,Paris,YouTube,20190322,4,3463,4:00
2019-03-22 00:00:00,58450,Paris,YouTube,20190322,0,155171,0:00
2019-03-22 03:00:00,84192,Paris,YouTube,20190322,3,94006,3:00
2019-03-22 00:00:00,96469,Paris,YouTube,20190322,0,27183,0:00
2019-03-22 03:00:00,72842,Paris,YouTube,20190322,3,149883,3:00
2019-03-22 01:00:00,93159,Paris,YouTube,20190322,1,350849,1:00
2019-03-22 04:00:00,24407,Paris,YouTube,20190322,4,15012,4:00
2019-03-22 00:00:00,50798,Paris,YouTube,20190322,0,24320,0:00
2019-03-22 00:00:00,53777,Paris,YouTube,20190322,0,117268,0:00
2019-03-22 01:00:00,16782,Paris,YouTube,20190322,1,28353,1:00
2019-03-22 04:00:00,70018,Paris,YouTube,20190322,4,12082,4:00
2019-03-22 02:00:00,91826,Paris,YouTube,20190322,2,212577,2:00
2019-03-22 03:00:00,91841,Paris,YouTube,20190322,3,126025,3:00
2019-03-22 01:00:00,32125,Paris,YouTube,20190322,1,22336,1:00
2019-03-22 01:00:00,89576,Paris,YouTube,20190322,1,144391,1:00
2019-03-22 04:00:00,46630,Paris,YouTube,20190322,4,50888,4:00
2019-03-22 05:00:00,48699,Paris,YouTube,20190322,5,11937,5:00
2019-03-22 05:00:00,92614,Paris,YouTube,20190322,5,33772,5:00
2019-03-22 05:00:00,50964,Paris,YouTube,20190322,5,34406,5:00
2019-03-22 01:00:00,109755,Paris,YouTube,20190322,1,135786,1:00
2019-03-22 02:00:00,73114,Paris,YouTube,20190322,2,346551,2:00
2019-03-22 05:00:00,76127,Paris,YouTube,20190322,5,967,5:00
2019-03-22 03:00:00,76200,Paris,YouTube,20190322,3,88662,3:00
2019-03-22 03:00:00,53249,Paris,YouTube,20190322,3,29429,3:00
2019-03-22 00:00:00,87342,Paris,YouTube,20190322,0,2692661,0:00
2019-03-22 05:00:00,61561,Paris,YouTube,20190322,5,42689,5:00
2019-03-22 04:00:00,90916,Paris,YouTube,20190322,4,44983,4:00
2019-03-22 04:00:00,65648,Paris,YouTube,20190322,4,14601,4:00
2019-03-22 01:00:00,96065,Paris,YouTube,20190322,1,45358,1:00
2019-03-22 04:00:00,99508,Paris,YouTube,20190322,4,53356,4:00
2019-03-22 03:00:00,54640,Paris,YouTube,20190322,3,6993,3:00
2019-03-22 00:00:00,83691,Paris,YouTube,20190322,0,40958,0:00
2019-03-22 05:00:00,42697,Paris,YouTube,20190322,5,16688,5:00
2019-03-22 01:00:00,84093,Paris,YouTube,20190322,1,26119,1:00
2019-03-22 02:00:00,42343,Paris,YouTube,20190322,2,334292,2:00
2019-03-22 05:00:00,91282,Paris,YouTube,20190322,5,44274,5:00
2019-03-22 04:00:00,113662,Paris,YouTube,20190322,4,4365,4:00
2019-03-22 05:00:00,87372,Paris,YouTube,20190322,5,284402,5:00
2019-03-22 05:00:00,26440,Paris,YouTube,20190322,5,20292,5:00
2019-03-22 03:00:00,52521,Paris,YouTube,20190322,3,19814,3:00
2019-03-22 02:00:00,71584,Paris,YouTube,20190322,2,34611,2:00
2019-03-22 01:00:00,24512,Paris,YouTube,20190322,1,2293,1:00
2019-03-22 00:00:00,59625,Paris,YouTube,20190322,0,146381,0:00
2019-03-22 00:00:00,114665,Paris,YouTube,20190322,0,97301,0:00
2019-03-22 04:00:00,84748,Paris,YouTube,20190322,4,23198,4:00
2019-03-22 03:00:00,123924,Paris,YouTube,20190322,3,9744,3:00
2019-03-22 02:00:00,76737,Paris,YouTube,20190322,2,38083,2:00
2019-03-22 01:00:00,114592,Paris,YouTube,20190322,1,115773,1:00
2019-03-22 05:00:00,102290,Paris,YouTube,20190322,5,38678,5:00
2019-03-22 01:00:00,108040,Paris,YouTube,20190322,1,184837,1:00
2019-03-22 04:00:00,41777,Paris,YouTube,20190322,4,13901,4:00
2019-03-22 03:00:00,122437,Paris,YouTube,20190322,3,8157,3:00
2019-03-22 01:00:00,99943,Paris,YouTube,20190322,1,17741,1:00
2019-03-22 01:00:00,69346,Paris,YouTube,20190322,1,834486,1:00
2019-03-22 03:00:00,83924,Paris,YouTube,20190322,3,91468,3:00
2019-03-22 05:00:00,89323,Paris,YouTube,20190322,5,33055,5:00
2019-03-22 04:00:00,92985,Paris,YouTube,20190322,4,9785,4:00
2019-03-22 03:00:00,50318,Paris,YouTube,20190322,3,37029,3:00
2019-03-22 04:00:00,93980,Paris,YouTube,20190322,4,2945,4:00
2019-03-22 03:00:00,42359,Paris,YouTube,20190322,3,16683,3:00
2019-03-22 03:00:00,52892,Paris,YouTube,20190322,3,55215,3:00
2019-03-22 04:00:00,124128,Paris,YouTube,20190322,4,9557,4:00
2019-03-22 00:00:00,116361,Paris,YouTube,20190322,0,109839,0:00
2019-03-22 05:00:00,64106,Paris,YouTube,20190322,5,54881,5:00
2019-03-22 00:00:00,60815,Paris,YouTube,20190322,0,121197,0:00
2019-03-22 03:00:00,106332,Paris,YouTube,20190322,3,72742,3:00
2019-03-22 00:00:00,34573,Paris,YouTube,20190322,0,17860,0:00
2019-03-22 00:00:00,60997,Paris,YouTube,20190322,0,213447,0:00
2019-03-22 05:00:00,71657,Paris,YouTube,20190322,5,13714,5:00
2019-03-22 02:00:00,101871,Paris,YouTube,20190322,2,34359,2:00
2019-03-22 05:00:00,48612,Paris,YouTube,20190322,5,14331,5:00
2019-03-22 02:00:00,116378,Paris,YouTube,20190322,2,37543,2:00
2019-03-22 03:00:00,82319,Paris,YouTube,20190322,3,44383,3:00
2019-03-22 04:00:00,45860,Paris,YouTube,20190322,4,84771,4:00
2019-03-22 01:00:00,27839,Paris,YouTube,20190322,1,112523,1:00
2019-03-22 00:00:00,62568,Paris,YouTube,20190322,0,55901,0:00
2019-03-22 04:00:00,36521,Paris,YouTube,20190322,4,16913,4:00
2019-03-22 01:00:00,54940,Paris,YouTube,20190322,1,20185,1:00
2019-03-22 01:00:00,63035,Paris,YouTube,20190322,1,267498,1:00
2019-03-22 01:00:00,19545,Paris,YouTube,20190322,1,104607,1:00
2019-03-22 04:00:00,116912,Paris,YouTube,20190322,4,9052,4:00
2019-03-22 00:00:00,62490,Paris,YouTube,20190322,0,691532,0:00
2019-03-22 01:00:00,64666,Paris,YouTube,20190322,1,8270,1:00
2019-03-22 00:00:00,117773,Paris,YouTube,20190322,0,142355,0:00
2019-03-22 04:00:00,47035,Paris,YouTube,20190322,4,8976,4:00
2019-03-22 01:00:00,33890,Paris,YouTube,20190322,1,11340,1:00
2019-03-22 05:00:00,32108,Paris,YouTube,20190322,5,8655,5:00
2019-03-22 01:00:00,103630,Paris,YouTube,20190322,1,232802,1:00
2019-03-22 05:00:00,34494,Paris,YouTube,20190322,5,12461,5:00
2019-03-22 04:00:00,122900,Paris,YouTube,20190322,4,3088,4:00
2019-03-22 05:00:00,64037,Paris,YouTube,20190322,5,15135,5:00
2019-03-22 00:00:00,28658,Paris,YouTube,20190322,0,30213,0:00
2019-03-22 03:00:00,68520,Paris,YouTube,20190322,3,1798,3:00
2019-03-22 01:00:00,92061,Paris,YouTube,20190322,1,127511,1:00
2019-03-22 03:00:00,132453,Paris,YouTube,20190322,3,34098,3:00
2019-03-22 03:00:00,89536,Paris,YouTube,20190322,3,3487,3:00
2019-03-22 01:00:00,63297,Paris,YouTube,20190322,1,21112,1:00
2019-03-22 00:00:00,59799,Paris,YouTube,20190322,0,95516,0:00
2019-03-22 05:00:00,96967,Paris,YouTube,20190322,5,23749,5:00
2019-03-22 04:00:00,65913,Paris,YouTube,20190322,4,120273,4:00
2019-03-22 03:00:00,118915,Paris,YouTube,20190322,3,11901,3:00
2019-03-22 02:00:00,90841,Paris,YouTube,20190322,2,148080,2:00
2019-03-22 02:00:00,49325,Paris,YouTube,20190322,2,21733,2:00
2019-03-22 02:00:00,79489,Paris,YouTube,20190322,2,32623,2:00
2019-03-22 05:00:00,47899,Paris,YouTube,20190322,5,36424,5:00
2019-03-22 02:00:00,65330,Paris,YouTube,20190322,2,14182,2:00
2019-03-22 04:00:00,69774,Paris,YouTube,20190322,4,10156,4:00
2019-03-22 03:00:00,65443,Paris,YouTube,20190322,3,22267,3:00
2019-03-22 01:00:00,41134,Paris,YouTube,20190322,1,7881,1:00
2019-03-22 01:00:00,35528,Paris,YouTube,20190322,1,6839,1:00
2019-03-22 00:00:00,44741,Paris,YouTube,20190322,0,105821,0:00
2019-03-22 05:00:00,88616,Paris,YouTube,20190322,5,5564,5:00
2019-03-22 00:00:00,59980,Paris,YouTube,20190322,0,44698,0:00
2019-03-22 01:00:00,107688,Paris,YouTube,20190322,1,124567,1:00
2019-03-22 03:00:00,29377,Paris,YouTube,20190322,3,10847,3:00
2019-03-22 02:00:00,42834,Paris,YouTube,20190322,2,28985,2:00
2019-03-22 03:00:00,74398,Paris,YouTube,20190322,3,5676,3:00
2019-03-22 05:00:00,104455,Paris,YouTube,20190322,5,2497,5:00
2019-03-22 03:00:00,113283,Paris,YouTube,20190322,3,46272,3:00
2019-03-22 03:00:00,78149,Paris,YouTube,20190322,3,72934,3:00
2019-03-22 02:00:00,61647,Paris,YouTube,20190322,2,76340,2:00
2019-03-22 02:00:00,80178,Paris,YouTube,20190322,2,15567,2:00
2019-03-22 01:00:00,112952,Paris,YouTube,20190322,1,329813,1:00
2019-03-22 01:00:00,72014,Paris,YouTube,20190322,1,72819,1:00
2019-03-22 03:00:00,45500,Paris,YouTube,20190322,3,6748,3:00
2019-03-22 04:00:00,101155,Paris,YouTube,20190322,4,71282,4:00
2019-03-22 03:00:00,47026,Paris,YouTube,20190322,3,31488,3:00
2019-03-22 00:00:00,63064,Paris,YouTube,20190322,0,260053,0:00
2019-03-22 02:00:00,59540,Paris,YouTube,20190322,2,10313,2:00
2019-03-22 00:00:00,36523,Paris,YouTube,20190322,0,151816,0:00
2019-03-22 04:00:00,108161,Paris,YouTube,20190322,4,29217,4:00
2019-03-22 01:00:00,131081,Paris,YouTube,20190322,1,9321,1:00
2019-03-22 04:00:00,77217,Paris,YouTube,20190322,4,43585,4:00
2019-03-22 02:00:00,74536,Paris,YouTube,20190322,2,449580,2:00
2019-03-22 04:00:00,47290,Paris,YouTube,20190322,4,5070,4:00
2019-03-22 00:00:00,58638,Paris,YouTube,20190322,0,53126,0:00
2019-03-22 05:00:00,61165,Paris,YouTube,20190322,5,7883,5:00
2019-03-22 04:00:00,122655,Paris,YouTube,20190322,4,38796,4:00
2019-03-22 01:00:00,49727,Paris,YouTube,20190322,1,43916,1:00
2019-03-22 01:00:00,117930,Paris,YouTube,20190322,1,135240,1:00
2019-03-22 00:00:00,69245,Paris,YouTube,20190322,0,45128,0:00
2019-03-22 00:00:00,71160,Paris,YouTube,20190322,0,184931,0:00
2019-03-22 01:00:00,69641,Paris,YouTube,20190322,1,350766,1:00
2019-03-22 01:00:00,58068,Paris,YouTube,20190322,1,15945,1:00
2019-03-22 05:00:00,70631,Paris,YouTube,20190322,5,34128,5:00
2019-03-22 05:00:00,46478,Paris,YouTube,20190322,5,17262,5:00
2019-03-22 02:00:00,98822,Paris,YouTube,20190322,2,156149,2:00
2019-03-22 04:00:00,49379,Paris,YouTube,20190322,4,25997,4:00
2019-03-22 03:00:00,57696,Paris,YouTube,20190322,3,10914,3:00
2019-03-22 05:00:00,40597,Paris,YouTube,20190322,5,29245,5:00
2019-03-22 01:00:00,72076,Paris,YouTube,20190322,1,204634,1:00
2019-03-22 01:00:00,100860,Paris,YouTube,20190322,1,137318,1:00
2019-03-22 01:00:00,87476,Paris,YouTube,20190322,1,17293,1:00
2019-03-22 02:00:00,23669,Paris,YouTube,20190322,2,3789,2:00
2019-03-22 04:00:00,42779,Paris,YouTube,20190322,4,15035,4:00
2019-03-22 05:00:00,74759,Paris,YouTube,20190322,5,6727,5:00
2019-03-22 04:00:00,45256,Paris,YouTube,20190322,4,12908,4:00
2019-03-22 05:00:00,82864,Paris,YouTube,20190322,5,93925,5:00
2019-03-22 01:00:00,103259,Paris,YouTube,20190322,1,380603,1:00
2019-03-22 02:00:00,39705,Paris,YouTube,20190322,2,34885,2:00
2019-03-22 00:00:00,132469,Paris,YouTube,20190322,0,8627,0:00
2019-03-22 02:00:00,62740,Paris,YouTube,20190322,2,49483,2:00
2019-03-22 05:00:00,45751,Paris,YouTube,20190322,5,1342,5:00
2019-03-22 04:00:00,52412,Paris,YouTube,20190322,4,24922,4:00
2019-03-22 02:00:00,66694,Paris,YouTube,20190322,2,54968,2:00
2019-03-22 02:00:00,97756,Paris,YouTube,20190322,2,89524,2:00
2019-03-22 00:00:00,31015,Paris,YouTube,20190322,0,25868,0:00
2019-03-22 01:00:00,83154,Paris,YouTube,20190322,1,579235,1:00
2019-03-22 03:00:00,110212,Paris,YouTube,20190322,3,5597,3:00
2019-03-22 03:00:00,45460,Paris,YouTube,20190322,3,3575,3:00
2019-03-22 03:00:00,62890,Paris,YouTube,20190322,3,14766,3:00
2019-03-22 05:00:00,26117,Paris,YouTube,20190322,5,13718,5:00
2019-03-22 04:00:00,46572,Paris,YouTube,20190322,4,175066,4:00
2019-03-22 05:00:00,77232,Paris,YouTube,20190322,5,44967,5:00
2019-03-22 04:00:00,111212,Paris,YouTube,20190322,4,1908,4:00
2019-03-22 01:00:00,68689,Paris,YouTube,20190322,1,190100,1:00
2019-03-22 00:00:00,63477,Paris,YouTube,20190322,0,297744,0:00
2019-03-22 05:00:00,33093,Paris,YouTube,20190322,5,26849,5:00
2019-03-22 04:00:00,105968,Paris,YouTube,20190322,4,49243,4:00
2019-03-22 00:00:00,101465,Paris,YouTube,20190322,0,246193,0:00
2019-03-22 01:00:00,62828,Paris,YouTube,20190322,1,274733,1:00
